Box no.,Total APs
f4:8e:92:9d:c1:c9,1,"05/10/2018,"
c4:ff:1f:55:bb:5c,1,"05/10/2018,"
""
Box no.,Total APs
306,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
307,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
308,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
309,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
310,14
MAC,Persistence,Dates Seen
cc:06:77:72:e5:a8,1,"04/30/2018,"
70:9f:2d:a0:f7:98,1,"04/30/2018,"
cc:06:77:b4:58:40,1,"04/30/2018,"
cc:06:77:e3:dd:98,1,"04/30/2018,"
9c:6f:52:35:18:39,1,"04/30/2018,"
cc:06:77:e1:e5:d0,1,"04/30/2018,"
cc:06:77:72:db:90,1,"04/30/2018,"
88:d2:74:86:ba:f1,1,"04/30/2018,"
00:1f:fb:b2:eb:a7,1,"04/30/2018,"
c8:3a:35:f7:53:99,1,"04/30/2018,"
00:1a:ef:44:d0:f4,1,"04/30/2018,"
88:d2:74:86:b2:5a,1,"04/30/2018,"
00:26:75:ab:ee:4b,1,"04/30/2018,"
cc:06:77:da:2b:20,1,"04/30/2018,"
""
Box no.,Total APs
311,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
312,7
MAC,Persistence,Dates Seen
88:d2:74:86:c0:b3,1,"04/30/2018,"
00:1a:ef:44:d0:f4,1,"04/30/2018,"
9c:6f:52:35:11:e4,1,"04/30/2018,"
00:1f:fb:a4:99:2b,1,"04/30/2018,"
a6:78:8b:92:3a:90,1,"04/30/2018,"
b0:55:08:25:51:fd,1,"04/30/2018,"
cc:06:77:da:2b:20,1,"04/30/2018,"
""
Box no.,Total APs
313,10
MAC,Persistence,Dates Seen
cc:06:77:da:2b:20,1,"04/30/2018,"
9c:6f:52:35:11:e4,1,"04/30/2018,"
00:1f:fb:a4:99:2b,1,"04/30/2018,"
00:13:33:c6:83:0a,1,"04/30/2018,"
94:46:96:0f:88:26,1,"04/30/2018,"
cc:06:77:72:e5:a8,1,"04/30/2018,"
00:13:33:e4:12:47,1,"04/30/2018,"
c4:6e:1f:48:c0:22,1,"04/30/2018,"
5e:f7:c3:22:4c:f7,1,"04/30/2018,"
c4:e9:84:67:6b:d2,1,"04/30/2018,"
""
Box no.,Total APs
314,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
315,73
MAC,Persistence,Dates Seen
d0:04:92:01:c6:80,4,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:53:c8,11,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:be:b0:04,12,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
5c:f2:86:2d:a0:10,14,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
9e:a9:e4:d4:0e:d2,16,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
80:3f:5d:be:d9:11,12,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:1a:ef:44:d0:f4,12,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c0:25:e9:74:85:6e,11,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
6c:3b:6b:e3:be:f5,14,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
d8:37:be:fc:cd:4b,8,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:f2:f3:7d,2,"04/30/2018, 05/10/2018,"
4c:81:20:93:49:c6,1,"04/30/2018,"
f0:8c:fb:80:5e:d8,3,"04/30/2018, 05/09/2018,"
74:cc:39:ca:2e:88,26,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
40:a5:ef:96:b9:62,26,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c0:25:e9:9a:bd:90,20,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
94:46:96:1f:af:7c,7,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
fc:3f:7c:6b:50:e6,10,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:e9:55:1a,5,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:cc:2f:da,11,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:16:ab:ca,4,"04/30/2018, 05/08/2018,"
00:13:33:e7:00:35,14,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:db:08:da,2,"04/30/2018, 05/08/2018,"
b0:4e:26:8b:ec:e2,3,"04/30/2018, 05/08/2018,"
d0:04:92:02:8e:d0,5,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
e0:8e:3c:2f:21:51,1,"04/30/2018,"
b0:4e:26:d2:df:28,3,"04/30/2018, 05/10/2018,"
90:61:0c:37:97:4d,12,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
5c:f2:86:2e:e0:43,1,"05/08/2018,"
34:ba:9a:50:8e:5d,5,"05/08/2018, 05/09/2018,"
d8:5d:4c:e0:26:82,1,"05/08/2018,"
d0:13:fd:4f:83:ba,11,"05/08/2018,"
00:1f:fb:a4:f6:d7,4,"05/08/2018, 05/09/2018,"
50:04:b8:7d:fa:93,15,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:f0:66:d5,2,"05/08/2018, 05/10/2018,"
d0:65:ca:20:66:f1,1,"05/08/2018,"
00:13:33:f0:f5:f5,3,"05/08/2018, 05/10/2018,"
cc:06:77:b3:d8:48,3,"05/08/2018, 05/09/2018,"
fc:3f:7c:81:69:2c,1,"05/08/2018,"
d0:04:92:01:37:18,9,"05/08/2018, 05/09/2018, 05/10/2018,"
b0:4e:26:58:b4:60,4,"05/08/2018, 05/10/2018,"
00:1a:ef:42:68:d9,1,"05/08/2018,"
90:61:0c:16:d3:4d,3,"05/08/2018, 05/09/2018,"
e8:de:27:79:67:26,1,"05/08/2018,"
8c:4c:ad:07:7e:d5,2,"05/08/2018,"
c8:3a:35:2a:85:f8,2,"05/08/2018,"
70:4f:57:f7:58:3c,5,"05/08/2018, 05/09/2018, 05/10/2018,"
74:4a:a4:f1:ee:f4,2,"05/08/2018,"
cc:06:77:d8:a5:e0,1,"05/08/2018,"
7c:11:cb:6f:92:6b,1,"05/08/2018,"
d0:04:92:01:b1:d8,2,"05/08/2018,"
d4:61:2e:94:0f:66,1,"05/08/2018,"
48:fd:8e:b8:7e:54,3,"05/08/2018, 05/10/2018,"
00:13:33:d3:f3:3d,1,"05/08/2018,"
b0:4e:26:cc:28:5a,1,"05/08/2018,"
70:4f:57:d0:91:80,1,"05/08/2018,"
94:46:96:1f:af:7d,6,"05/08/2018, 05/09/2018, 05/10/2018,"
cc:06:77:e2:57:a0,3,"05/08/2018, 05/10/2018,"
0e:41:58:00:9d:10,2,"05/08/2018,"
d0:04:92:01:47:a8,2,"05/08/2018, 05/09/2018,"
1e:48:ce:65:31:42,1,"05/08/2018,"
54:b1:21:8c:fc:7a,1,"05/08/2018,"
50:c8:e5:67:1a:11,1,"05/08/2018,"
74:cc:39:8b:b4:68,2,"05/08/2018, 05/10/2018,"
58:f9:87:24:8c:0c,2,"05/09/2018, 05/10/2018,"
00:13:33:e5:2c:4f,7,"05/09/2018,"
f4:0e:22:73:56:2a,2,"05/09/2018,"
48:fd:8e:4b:f3:b0,1,"05/09/2018,"
00:24:01:ad:59:59,3,"05/09/2018, 05/10/2018,"
c4:6e:1f:48:c0:22,1,"05/10/2018,"
70:4f:57:d0:ab:4e,1,"05/10/2018,"
a0:ab:1b:76:5b:52,1,"05/10/2018,"
3c:78:43:87:e3:30,2,"05/10/2018,"
""
Box no.,Total APs
316,93
MAC,Persistence,Dates Seen
74:cc:39:ca:2e:88,42,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
50:04:b8:7d:fa:93,35,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:24:01:ad:59:59,13,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
36:69:87:9e:05:6f,1,"04/30/2018,"
40:a5:ef:96:b9:62,46,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c0:25:e9:9a:bd:90,36,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
48:fd:8e:b8:7e:54,5,"04/30/2018, 05/09/2018, 05/10/2018,"
3c:78:43:87:e3:30,10,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
94:46:96:1f:af:7c,16,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
fc:3f:7c:6b:50:e6,27,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:cc:2f:da,19,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
5c:f2:86:2d:a0:10,18,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:e7:00:35,23,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:be:b0:04,15,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:db:08:da,3,"04/30/2018, 05/08/2018, 05/09/2018,"
d0:04:92:02:8e:d0,24,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:16:ab:ca,9,"04/30/2018, 05/08/2018,"
d0:04:92:01:53:c8,14,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
9e:a9:e4:d4:0e:d2,36,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
80:3f:5d:be:d9:11,34,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
d6:ae:05:dc:49:55,1,"04/30/2018,"
50:c8:e5:fd:a4:c7,1,"04/30/2018,"
b0:4e:26:8b:ec:e2,14,"04/30/2018, 05/08/2018, 05/09/2018,"
5c:f2:86:26:9c:00,1,"04/30/2018,"
d0:13:fd:4f:83:ba,22,"05/08/2018,"
00:1a:ef:44:d0:f4,35,"05/08/2018, 05/09/2018, 05/10/2018,"
6c:3b:6b:e3:be:f5,36,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:37:97:4d,32,"05/08/2018, 05/09/2018, 05/10/2018,"
c0:25:e9:74:85:6e,24,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:f0:66:d5,12,"05/08/2018, 05/09/2018, 05/10/2018,"
94:46:96:1f:af:7d,13,"05/08/2018, 05/09/2018, 05/10/2018,"
d8:37:be:fc:cd:4b,9,"05/08/2018, 05/09/2018, 05/10/2018,"
b0:4e:26:58:b4:60,13,"05/08/2018, 05/09/2018, 05/10/2018,"
fc:3f:7c:81:69:2c,3,"05/08/2018,"
b0:4e:26:d2:df:28,11,"05/08/2018, 05/09/2018, 05/10/2018,"
70:4f:57:f7:58:3c,14,"05/08/2018, 05/09/2018, 05/10/2018,"
00:1f:fb:a4:f6:d7,6,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:e9:55:1a,13,"05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:c6:80,15,"05/08/2018, 05/09/2018, 05/10/2018,"
32:07:4d:10:24:b8,1,"05/08/2018,"
cc:06:77:e2:57:a0,3,"05/08/2018,"
d0:65:ca:20:66:f1,2,"05/08/2018,"
70:4f:57:36:7f:18,5,"05/08/2018, 05/09/2018, 05/10/2018,"
90:61:0c:16:d3:4d,11,"05/08/2018, 05/09/2018, 05/10/2018,"
8c:4c:ad:07:7e:d5,6,"05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:f0:f5:f5,7,"05/08/2018, 05/09/2018, 05/10/2018,"
a0:ab:1b:76:5b:52,3,"05/08/2018, 05/10/2018,"
d0:04:92:01:37:18,3,"05/08/2018, 05/10/2018,"
d0:04:92:01:47:a8,2,"05/08/2018, 05/09/2018,"
3c:78:43:87:e2:14,3,"05/08/2018,"
d0:04:92:03:04:d0,1,"05/08/2018,"
c8:3a:35:2a:85:f8,2,"05/08/2018, 05/09/2018,"
58:70:c6:f6:1d:e8,1,"05/08/2018,"
34:ba:9a:50:8e:5d,5,"05/08/2018, 05/09/2018,"
48:fd:8e:4c:2a:10,2,"05/08/2018, 05/10/2018,"
cc:06:77:b3:d8:48,2,"05/08/2018, 05/09/2018,"
f0:8c:fb:80:5e:d8,7,"05/08/2018, 05/09/2018, 05/10/2018,"
1e:48:ce:65:31:42,1,"05/08/2018,"
78:62:56:13:33:e3,1,"05/08/2018,"
50:c8:e5:67:1a:11,1,"05/08/2018,"
58:f9:87:24:8c:0c,8,"05/08/2018, 05/09/2018, 05/10/2018,"
60:83:34:4a:e9:8b,1,"05/08/2018,"
d0:04:92:01:49:f8,1,"05/08/2018,"
54:b1:21:8c:fc:7a,1,"05/08/2018,"
00:13:33:e5:2c:4f,15,"05/09/2018,"
78:40:e4:82:3d:02,3,"05/09/2018,"
48:fd:8e:4b:f3:b0,2,"05/09/2018,"
58:1f:28:37:76:39,1,"05/09/2018,"
8e:79:67:93:73:b9,1,"05/09/2018,"
00:24:01:db:b0:17,4,"05/09/2018,"
92:21:81:d6:56:cf,1,"05/09/2018,"
00:13:33:f2:f3:7d,1,"05/09/2018,"
90:61:0c:39:c2:3d,2,"05/09/2018, 05/10/2018,"
c4:ff:1f:56:db:c8,1,"05/09/2018,"
aa:a6:68:d4:82:ca,2,"05/09/2018,"
00:1a:ef:42:68:d9,3,"05/09/2018,"
8c:4c:ad:01:e0:1a,1,"05/09/2018,"
cc:06:77:22:63:78,1,"05/09/2018,"
74:cc:39:8b:b4:68,2,"05/09/2018, 05/10/2018,"
70:4f:57:d0:91:80,2,"05/09/2018, 05/10/2018,"
34:ba:9a:57:05:78,1,"05/09/2018,"
94:46:96:0e:b7:94,2,"05/10/2018,"
02:a9:17:63:ee:2e,1,"05/10/2018,"
3c:78:43:63:b7:c0,1,"05/10/2018,"
d0:04:92:01:b1:d8,2,"05/10/2018,"
e0:8e:3c:2f:21:51,1,"05/10/2018,"
70:4f:57:d0:ab:4e,1,"05/10/2018,"
c4:ab:b2:2e:ec:a6,1,"05/10/2018,"
50:64:2b:2a:16:3d,1,"05/10/2018,"
48:db:50:1b:50:bb,1,"05/10/2018,"
0e:41:58:00:9d:10,1,"05/10/2018,"
00:13:33:de:57:5d,1,"05/10/2018,"
94:a7:b7:3c:e2:14,1,"05/10/2018,"
""
Box no.,Total APs
317,7
MAC,Persistence,Dates Seen
aa:a6:68:d4:82:ca,1,"05/09/2018,"
6c:3b:6b:e3:be:f5,1,"05/09/2018,"
90:61:0c:37:97:4d,1,"05/09/2018,"
00:1a:ef:44:d0:f4,1,"05/09/2018,"
c0:25:e9:74:85:6e,1,"05/09/2018,"
d8:37:be:fc:cd:4b,1,"05/09/2018,"
74:cc:39:ca:2e:88,1,"05/09/2018,"
""
Box no.,Total APs
318,14
MAC,Persistence,Dates Seen
d0:04:92:01:b1:d8,1,"05/10/2018,"
90:61:0c:37:7a:85,1,"05/10/2018,"
00:13:33:cc:2f:da,1,"05/10/2018,"
7c:11:cb:6f:92:6b,1,"05/10/2018,"
80:3f:5d:be:d9:11,1,"05/10/2018,"
00:1a:ef:44:d0:f4,1,"05/10/2018,"
b0:4e:26:d2:df:28,1,"05/10/2018,"
b0:4e:26:58:b4:60,1,"05/10/2018,"
6c:3b:6b:e3:be:f5,1,"05/10/2018,"
b0:4e:26:58:b3:de,1,"05/10/2018,"
48:fd:8e:b8:7e:54,1,"05/10/2018,"
a6:78:8b:8f:4a:7d,1,"05/10/2018,"
40:a5:ef:96:b9:62,1,"05/10/2018,"
90:61:0c:16:d3:4d,1,"05/10/2018,"
""
Box no.,Total APs
319,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
320,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
321,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
322,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
323,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
324,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
325,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
326,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
327,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
328,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
329,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
330,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
331,44
MAC,Persistence,Dates Seen
d0:13:fd:4f:83:ba,2,"05/08/2018,"
c8:3a:35:38:9c:38,4,"05/08/2018, 05/09/2018, 05/10/2018,"
74:cc:39:3c:f4:d8,3,"05/08/2018, 05/09/2018, 05/10/2018,"
8c:0d:76:b1:14:e4,4,"05/08/2018, 05/09/2018, 05/10/2018,"
00:1f:fb:c5:34:35,1,"05/08/2018,"
cc:06:77:d6:2d:f0,4,"05/08/2018, 05/09/2018, 05/10/2018,"
58:f9:87:24:bb:3c,1,"05/08/2018,"
c4:ff:1f:56:03:34,1,"05/08/2018,"
90:61:0c:16:fa:56,2,"05/08/2018,"
00:13:33:c2:e6:8e,3,"05/08/2018, 05/10/2018,"
00:1e:2a:62:1e:8e,2,"05/08/2018,"
c4:ff:1f:55:bb:5c,3,"05/08/2018, 05/09/2018,"
dc:ee:06:11:c6:e6,2,"05/08/2018,"
dc:ee:06:11:c6:e8,1,"05/08/2018,"
00:1f:fb:ba:3d:b1,1,"05/08/2018,"
24:1f:a0:94:7e:52,2,"05/08/2018, 05/10/2018,"
d4:6e:0e:49:d7:54,3,"05/08/2018, 05/09/2018, 05/10/2018,"
dc:ee:06:11:c6:e7,1,"05/08/2018,"
00:26:75:b7:aa:9c,1,"05/08/2018,"
c8:3a:35:f7:53:99,2,"05/08/2018, 05/10/2018,"
c4:ff:1f:55:ea:7c,1,"05/08/2018,"
d0:ff:98:14:5a:00,3,"05/08/2018, 05/10/2018,"
14:9f:3c:9e:c0:5f,1,"05/08/2018,"
9c:6f:52:35:03:2b,1,"05/08/2018,"
e0:8e:3c:22:07:5b,2,"05/08/2018, 05/10/2018,"
8c:25:05:b2:6e:4e,2,"05/08/2018, 05/10/2018,"
8c:68:c8:c0:14:62,1,"05/09/2018,"
74:cc:39:88:9d:08,2,"05/09/2018, 05/10/2018,"
f4:8e:92:9d:c1:c9,2,"05/09/2018, 05/10/2018,"
94:46:96:14:99:26,2,"05/09/2018, 05/10/2018,"
f4:8e:92:cd:88:d1,1,"05/10/2018,"
34:ba:9a:55:12:da,2,"05/10/2018,"
fc:2d:5e:11:7a:22,2,"05/10/2018,"
e4:18:6b:c0:6e:a0,2,"05/10/2018,"
bc:c0:0f:1f:f1:e8,1,"05/10/2018,"
98:e7:f5:55:6b:29,1,"05/10/2018,"
90:61:0c:10:59:f0,1,"05/10/2018,"
c8:3a:35:f7:58:19,1,"05/10/2018,"
b0:b2:dc:26:53:1c,1,"05/10/2018,"
8c:0d:76:21:10:c7,1,"05/10/2018,"
8c:79:67:a7:96:5e,1,"05/10/2018,"
ec:3d:fd:bf:c8:45,1,"05/10/2018,"
84:16:f9:3d:5b:c4,1,"05/10/2018,"
08:10:73:47:12:fe,1,"05/10/2018,"
""
Box no.,Total APs
332,33
MAC,Persistence,Dates Seen
5c:f2:86:27:d8:ec,1,"05/08/2018,"
c8:3a:35:38:9c:38,2,"05/08/2018, 05/09/2018,"
d0:13:fd:4f:83:ba,1,"05/08/2018,"
74:cc:39:3c:f4:d8,1,"05/08/2018,"
84:16:f9:3d:5b:c4,1,"05/08/2018,"
f4:8e:92:9d:c1:c9,2,"05/08/2018, 05/10/2018,"
e4:8d:8c:f7:a3:3a,2,"05/09/2018, 05/10/2018,"
94:a7:b7:3c:f8:24,1,"05/09/2018,"
d4:6e:0e:f3:65:c0,2,"05/09/2018, 05/10/2018,"
e4:18:6b:c0:6e:a0,1,"05/09/2018,"
50:68:0a:bf:7d:37,2,"05/09/2018, 05/10/2018,"
c8:3a:35:f7:53:71,2,"05/09/2018, 05/10/2018,"
5c:e2:8c:c8:89:8d,2,"05/09/2018, 05/10/2018,"
24:1f:a0:94:7e:52,1,"05/09/2018,"
00:23:69:32:bb:b9,1,"05/09/2018,"
3c:78:43:87:d5:b0,2,"05/09/2018, 05/10/2018,"
34:ba:9a:56:3e:e7,1,"05/09/2018,"
d4:a1:48:6e:51:7d,2,"05/09/2018, 05/10/2018,"
8c:68:c8:c0:14:62,1,"05/09/2018,"
fc:2d:5e:14:de:dd,1,"05/10/2018,"
8c:79:67:a7:96:5e,1,"05/10/2018,"
e0:8e:3c:1b:70:0f,1,"05/10/2018,"
74:cc:39:88:9d:08,1,"05/10/2018,"
d0:ff:98:14:5a:00,1,"05/10/2018,"
8c:25:05:b2:6e:4e,1,"05/10/2018,"
50:04:b8:7f:0a:f0,1,"05/10/2018,"
94:46:96:17:e6:42,1,"05/10/2018,"
2c:30:33:e5:f7:5d,1,"05/10/2018,"
c4:ff:1f:55:bb:5c,1,"05/10/2018,"
bc:c0:0f:1e:ae:70,1,"05/10/2018,"
70:4f:57:d0:e2:e9,1,"05/10/2018,"
fc:2d:5e:11:7a:22,1,"05/10/2018,"
34:ba:9a:55:12:da,1,"05/10/2018,"
""
Box no.,Total APs
333,26
MAC,Persistence,Dates Seen
fc:2d:5e:14:de:dd,2,"05/09/2018, 05/10/2018,"
fc:2d:5e:11:7a:22,3,"05/09/2018, 05/10/2018,"
b0:4e:26:f8:bd:42,2,"05/09/2018, 05/10/2018,"
1c:8e:5c:f9:4c:f2,1,"05/09/2018,"
94:a7:b7:3c:f8:24,1,"05/09/2018,"
58:f9:87:24:f1:78,1,"05/09/2018,"
e4:8d:8c:f7:a3:3a,2,"05/09/2018, 05/10/2018,"
98:de:d0:7e:03:9e,1,"05/09/2018,"
74:cc:39:88:9d:08,1,"05/10/2018,"
94:46:96:17:e6:42,1,"05/10/2018,"
2c:30:33:e5:f7:5d,1,"05/10/2018,"
d4:6e:0e:f3:65:c0,1,"05/10/2018,"
70:4f:57:d0:e2:e9,1,"05/10/2018,"
3c:78:43:87:d5:b0,1,"05/10/2018,"
c4:ff:1f:55:bb:5c,1,"05/10/2018,"
d4:a1:48:6e:51:7d,2,"05/10/2018,"
c8:3a:35:f7:53:71,1,"05/10/2018,"
34:ba:9a:55:12:da,1,"05/10/2018,"
f4:8e:92:9d:c1:c9,1,"05/10/2018,"
50:68:0a:bf:7d:37,1,"05/10/2018,"
34:ba:9a:56:3e:e7,1,"05/10/2018,"
74:cc:39:3c:f4:d8,1,"05/10/2018,"
c8:3a:35:38:9c:38,1,"05/10/2018,"
e4:18:6b:c0:6e:a0,1,"05/10/2018,"
84:16:f9:3f:f1:da,1,"05/10/2018,"
08:10:73:47:12:fe,1,"05/10/2018,"
""
Box no.,Total APs
334,14
MAC,Persistence,Dates Seen
b0:4e:26:f8:bd:42,1,"05/10/2018,"
c8:3a:35:38:9c:38,1,"05/10/2018,"
90:61:0c:16:fa:56,1,"05/10/2018,"
00:1e:2a:62:1e:8e,1,"05/10/2018,"
b0:4e:26:f8:b0:a4,1,"05/10/2018,"
8c:0d:76:b1:14:e4,1,"05/10/2018,"
74:cc:39:88:9d:08,1,"05/10/2018,"
94:a7:b7:3c:f8:24,1,"05/10/2018,"
e0:8e:3c:1b:70:0f,1,"05/10/2018,"
94:a7:b7:26:4f:60,1,"05/10/2018,"
fc:2d:5e:14:de:dd,1,"05/10/2018,"
2c:30:33:e5:f7:5d,1,"05/10/2018,"
e4:8d:8c:f7:a3:3a,1,"05/10/2018,"
88:d2:74:86:be:42,1,"05/10/2018,"
""
Box no.,Total APs
335,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
336,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
337,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
338,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
339,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
340,0
MAC,Persistence,Dates Seen
""
Box no.,Total APs
341,11
MAC,Persistence,Dates Seen
c4:e9:84:67:6b:d2,1,"04/30/2018,"
cc:06:77:b3:d8:48,1,"04/30/2018,"
74:4a:a4:69:7c:0f,1,"04/30/2018,"
74:4a:a4:f1:ee:bb,1,"04/30/2018,"
30:b5:c2:ef:d6:4a,1,"04/30/2018,"
88:d2:74:86:c5:aa,1,"04/30/2018,"
50:68:0a:9a:43:b3,1,"04/30/2018,"
00:1f:fb:b2:eb:a7,1,"04/30/2018,"
00:13:33:c6:83:0a,1,"04/30/2018,"
00:13:33:ce:46:ee,1,"04/30/2018,"
00:13:33:db:08:da,1,"04/30/2018,"
""
Box no.,Total APs
342,23
MAC,Persistence,Dates Seen
a6:78:8b:92:3a:90,1,"04/30/2018,"
c4:ff:1f:56:db:c8,1,"04/30/2018,"
e0:8e:3c:2f:21:51,1,"04/30/2018,"
e0:8e:3c:2e:14:51,1,"04/30/2018,"
9c:6f:52:35:11:e4,1,"04/30/2018,"
00:13:33:f2:f3:7d,2,"04/30/2018, 05/09/2018,"
f4:9e:ef:d2:0b:7c,1,"04/30/2018,"
d0:04:92:01:50:30,1,"04/30/2018,"
94:a7:b7:3c:e2:14,1,"04/30/2018,"
94:46:96:0f:88:26,1,"04/30/2018,"
00:13:33:e4:12:47,1,"04/30/2018,"
cc:06:77:72:e5:a8,1,"04/30/2018,"
74:cc:39:ca:2e:88,2,"04/30/2018, 05/10/2018,"
40:a5:ef:96:b9:62,2,"04/30/2018, 05/10/2018,"
cc:06:77:b3:d8:48,1,"04/30/2018,"
f0:8c:fb:81:6b:a8,1,"04/30/2018,"
94:46:96:1f:af:7c,1,"04/30/2018,"
f0:8c:fb:ce:61:40,1,"04/30/2018,"
90:61:0c:37:60:c9,1,"05/09/2018,"
90:61:0c:39:c2:3d,1,"05/09/2018,"
00:1a:ef:44:d0:f4,1,"05/09/2018,"
94:46:96:1f:af:7d,1,"05/09/2018,"
60:83:34:ea:b4:a5,1,"05/09/2018,"
""
Box no.,Total APs
343,93
MAC,Persistence,Dates Seen
d0:04:92:01:c6:80,43,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:db:08:da,25,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:be:b0:04,39,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
d0:04:92:01:53:c8,42,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:e7:00:35,23,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
80:3f:5d:be:d9:11,30,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
48:fd:8e:4b:f3:b0,8,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c0:25:e9:74:85:6e,46,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:13:33:f2:f3:7d,35,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
6c:3b:6b:e3:be:f5,32,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
00:1a:ef:44:d0:f4,29,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
cc:06:77:e2:57:a0,20,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
c4:ff:1f:56:db:c8,14,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
9c:6f:52:35:11:e4,6,"04/30/2018, 05/09/2018, 05/10/2018,"
90:61:0c:37:97:4d,29,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
f0:8c:fb:80:5e:d8,15,"04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018,"
