First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-05-15 20:11:15,c8:38:70:08:f3:d1,AndroidAP,[WPA2-PSK-CCMP][ESS],-85,6,14.70524852,121.09477679
2018-05-15 20:11:15,94:a7:b7:26:52:cd,bayanDSLWIFI_52CD,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,1,14.70524852,121.09477679
2018-05-15 20:11:15,5c:f2:86:2b:6c:6e,RK brothers,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,10,14.70524852,121.09477679
2018-05-15 20:11:35,48:fd:8e:ce:33:a4,FOREVER ROSE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,3,14.70469708,121.09515932
2018-05-15 20:11:35,b0:ee:7b:d8:4c:35,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-81,3,14.70469708,121.09515932
2018-05-15 20:11:35,e0:8e:3c:1f:db:5f,bayanDSLWIFI_DB5F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,1,14.70469708,121.09515932
2018-05-15 20:11:35,3c:fa:43:7d:ca:ad,HUAWEI-CAAD,[WPA2-PSK-CCMP][ESS],-80,6,14.70469708,121.09515932
2018-05-15 20:11:35,50:04:b8:7d:f6:a6,B315_DF6A6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,1,14.70469708,121.09515932
1970-01-01 08:00:00,36:69:87:5e:a6:bf,jr,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-71,6,14.70469708,121.09515932
2018-05-15 20:11:35,00:1f:fb:b7:db:13,BiliKaWifiMo,[WPA2-PSK-CCMP][WPS][ESS],-87,11,14.70469708,121.09515932
2018-05-15 20:11:53,9c:6f:52:35:11:bf,bayanDSLWIFI_11BF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-59,6,14.70428848,121.09543366
2018-05-15 20:11:35,50:04:b8:44:c9:47,B315_4C947,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,1,14.70469708,121.09515932
2018-05-15 20:11:53,e4:77:23:a5:3e:80,Eugine,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-72,13,14.70428848,121.09543366
2018-05-15 20:11:53,00:16:b6:1a:09:c7,WALANG LIBRE!,[WPA2-PSK-CCMP][ESS],-79,11,14.70428848,121.09543366
2018-05-15 20:11:53,56:13:79:46:08:67,DIRECT-sS-KD-43X7500E,[WPA2-PSK-CCMP][WPS][ESS][P2P],-85,11,14.70428848,121.09543366
2018-05-15 20:11:53,48:fd:8e:ce:40:b8,cecile16,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,3,14.70428848,121.09543366
2018-05-15 20:11:53,88:d2:74:86:c6:f6,KapalMukaMo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,10,14.70428848,121.09543366
2018-05-15 20:12:11,c4:86:e9:ac:45:c9,B315_C45C9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,1,14.70396836,121.09581728
2018-05-15 20:11:53,48:fd:8e:b8:87:4c,HUAWEI-R9mr,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,4,14.70428848,121.09543366
2018-05-15 20:12:11,50:04:b8:44:dc:a7,B315_4DCA7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,1,14.70396836,121.09581728
2018-05-15 20:12:11,50:04:b8:96:78:0e,B315_6780E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,1,14.70396836,121.09581728
2018-05-15 20:12:11,00:26:75:ab:fb:02,WalangFree,[WPA-PSK-TKIP][WPA2-PSK-TKIP][WPS][ESS],-86,2,14.70396836,121.09581728
2018-05-15 20:16:30,bc:e6:3f:3e:2e:10,Who's your God?,[WPA2-PSK-CCMP][ESS],-76,6,14.69722752,121.09389155
2018-05-15 20:12:27,e0:8e:3c:20:0e:53,Puppet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.70374185,121.09603233
2018-05-15 20:12:27,bc:3d:85:f1:0a:5a,HUAWEI-0A5A,[WPA2-PSK-CCMP][ESS],-79,2,14.70374185,121.09603233
2018-05-15 20:12:27,54:2a:a2:3c:03:4e,Jhef22,[WPA2-PSK-CCMP][ESS],-80,9,14.70374185,121.09603233
2018-05-15 20:12:46,38:d8:2f:2b:fb:78,Cj wi fi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,1,14.70299884,121.09606066
2018-05-15 20:13:03,36:69:87:c0:92:64,ZTE-MF65M-9264,[WPA2-PSK-CCMP][WPS][ESS],-87,6,14.7023265,121.09586884
2018-05-15 20:13:03,88:d2:74:86:aa:eb,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,1,14.7023265,121.09586884
2018-05-15 20:13:03,c4:ff:1f:55:b1:58,HUAWEI-RVGU,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,8,14.7023265,121.09586884
2018-05-15 20:13:03,50:04:b8:96:78:63,JadeHennessy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.7023265,121.09586884
2018-05-15 20:13:03,5c:f2:86:2f:67:04,Globe_LTE MIFI_6704,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,6,14.7023265,121.09586884
2018-05-15 20:13:19,c0:25:e9:49:69:16,Edens Server,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,161,14.70170548,121.09593746
2018-05-15 20:13:19,70:4f:57:d0:ab:4e,Client_5,[WPA2-PSK-CCMP][WPS][ESS],-85,2,14.70170548,121.09593746
2018-05-15 20:13:19,51502_30229_209978909,Globe,HSPA;ph,-89,0,14.70170548,121.09593746
2018-05-15 20:13:19,3c:78:43:87:e3:30,HUAWEI-JF9U,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,5,14.70170548,121.09593746
2018-05-15 20:13:19,00:13:33:e7:00:35,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,11,14.70170548,121.09593746
2018-05-15 20:13:19,d0:04:92:02:8e:d0,PLDTHOMEFIBRANESCO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,11,14.70170548,121.09593746
2018-05-15 20:13:19,44:74:6c:52:72:28,Xperia Z2_8a52,[WPA2-PSK-CCMP][WPS][ESS],-72,1,14.70170548,121.09593746
2018-05-15 20:13:36,70:4f:57:36:7f:18,BARICAUA_WIFI,[WPA2-PSK-CCMP][WPS][ESS],-80,2,14.70083242,121.09591354
2018-05-15 20:13:36,50:64:2b:2a:16:3d,PERLINOWIFI_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-83,1,14.70083242,121.09591354
2018-05-15 20:13:36,0e:41:58:00:9d:10,PAMPAMKA,[WPA2-PSK-CCMP][WPS][ESS],-87,10,14.70083242,121.09591354
2018-05-15 20:13:36,20:d7:5a:13:b5:a6,BWCb-YW5uZWx5bg,[ESS],-85,6,14.70083242,121.09591354
2018-05-15 20:13:53,d0:04:92:01:c8:48,PLDTHOMEFIBRnofreewifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,9,14.70020997,121.0955201
2018-05-15 20:17:05,1a:40:a4:a7:ff:57,HOTSPOT_16,[ESS],-87,6,14.69777575,121.0945598
2018-05-15 20:14:10,e8:08:8b:30:17:4b,B593_0174B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.6996386,121.09532073
2018-05-15 20:14:10,1c:8e:5c:73:7f:ab,olrac,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-90,1,14.6996386,121.09532073
2018-05-15 20:14:10,9c:6f:52:35:0f:5d,bayanDSLWIFI_0F5D,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,1,14.6996386,121.09532073
2018-05-15 20:14:10,00:72:16:e8:74:49,BmGL-amhvY2VsYmFsaWRveQ,[ESS],-47,11,14.6996386,121.09532073
2018-05-15 20:14:10,96:53:30:a2:1e:a5,DIRECT-Yn-BRAVIA,[WPA2-PSK-CCMP][WPS][ESS][P2P],-79,8,14.6996386,121.09532073
2018-05-15 20:14:27,2e:5b:b8:d5:6a:6a,Bz9W-S2VuZHUgQ2FtcHVz,[WPS][ESS],-51,6,14.69894642,121.09551332
2018-05-15 20:14:27,90:61:0c:35:cd:07,PLDTHOMEDSL52487,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,1,14.69894642,121.09551332
2018-05-15 20:14:27,00:13:33:dd:f0:ec,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,3,14.69894642,121.09551332
2018-05-15 20:14:27,00:1f:fb:b1:51:67,,[WPA2-PSK-CCMP][ESS],-86,1,14.69894642,121.09551332
2018-05-15 20:14:27,c4:ff:1f:56:65:9c,Cartagena Fiber,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,9,14.69894642,121.09551332
2018-05-15 20:14:27,e0:8e:3c:1a:5c:c3,bayanDSLWIFI_5CC3,[WPA2-PSK-CCMP][WPS][ESS],-88,11,14.69894642,121.09551332
2018-05-15 20:14:47,28:f3:66:be:de:4a,scumbag,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.69842329,121.0953265
2018-05-15 20:14:47,36:57:60:ae:66:88,HomeBro_ULTERA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,1,14.69842329,121.0953265
2018-05-15 20:14:47,34:4b:50:40:86:59,PLDTMyDSLRain,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,11,14.69842329,121.0953265
2018-05-15 20:14:47,00:26:75:f4:71:39,bayanDSLWiFi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,2,14.69842329,121.0953265
2018-05-15 20:14:47,70:4f:57:f6:94:b6,TP-Link_94B6,[WPA2-PSK-CCMP][WPS][ESS],-86,1,14.69842329,121.0953265
2018-05-15 20:14:47,00:1f:fb:b2:6f:4f,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-89,10,14.69842329,121.0953265
2018-05-15 20:15:04,c8:7b:5b:c1:9f:e8,NO WI-FI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,1,14.69821687,121.09511299
2018-05-15 20:15:55,51502_30229_210040051,Globe,HSPA;ph,-97,0,14.6972833,121.09416997
2018-05-15 20:15:21,f0:8c:fb:81:67:98,SPHYRONETCAFE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-50,13,14.69803919,121.09494331
2018-05-15 20:17:23,38:d8:2f:22:4b:14,Rosemarie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-74,10,14.69800452,121.09509297
2018-05-15 20:15:04,1c:74:0d:18:cc:f0,mah1ya_k@0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.69821687,121.09511299
2018-05-15 20:15:21,cc:06:77:5b:a5:04,Kyla_5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-72,44,14.69803919,121.09494331
2018-05-15 20:15:21,90:61:0c:2f:3a:ad,PLDTHOMEDSL15021,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-67,11,14.69803919,121.09494331
2018-05-15 20:15:21,3c:78:43:87:a1:20,free wifi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,11,14.69803919,121.09494331
2018-05-15 20:17:05,f0:8c:fb:80:7b:58,wifi200perMonthKenshuinNetshop,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,13,14.69777575,121.0945598
2018-05-15 20:15:39,90:61:0c:37:3f:4d,ShaJayKean,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,11,14.69762832,121.09453858
2018-05-15 20:15:39,00:1f:fb:e6:41:99,HomeUltera_E64198,[WPA2-PSK-CCMP][ESS],-80,10,14.69762832,121.09453858
2018-05-15 20:16:49,20:54:fa:35:26:ab,Pecson,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-62,1,14.69744304,121.0941581
2018-05-15 20:15:39,3c:df:bd:c3:d2:9b,HUAWEI-E5220-d29b,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,6,14.69762832,121.09453858
2018-05-15 20:15:21,c4:ff:1f:56:75:9c,QWEQWE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,7,14.69803919,121.09494331
2018-05-15 20:15:39,00:1f:fb:e6:41:9b,HomeUltera5G_E64198,[WPA2-PSK-CCMP][ESS],-82,44,14.69762832,121.09453858
2018-05-15 20:15:39,90:61:0c:39:fc:7e,PLDTHOMEDSL~Geralde,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,1,14.69762832,121.09453858
2018-05-15 20:15:39,00:22:6b:8e:b5:6f,linksys,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-56,1,14.69762832,121.09453858
2018-05-15 20:15:39,94:46:96:1d:43:ea,....,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,1,14.69762832,121.09453858
2018-05-15 20:15:39,90:61:0c:33:54:dc,PLDTHOMEREPEATER354DC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,10,14.69762832,121.09453858
2018-05-15 20:16:49,bc:c0:0f:20:63:68,PLDTHOMEFIBR06368,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-86,6,14.69744304,121.0941581
2018-05-15 20:15:39,a0:8d:16:68:6e:26,admin,[WPA2-PSK-CCMP][ESS],-68,1,14.69762832,121.09453858
2018-05-15 20:16:14,cc:06:77:d8:01:2c,PLDTHOMEFIBR5G80128,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-56,36,14.69722489,121.09393968
2018-05-15 20:16:49,60:31:97:11:51:cd,PLDTMyDSLBiz51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,13,14.69744304,121.0941581
2018-05-15 20:15:39,88:d2:74:86:b2:f3,bayanDSLWIFI_B2F3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,5,14.69762832,121.09453858
2018-05-15 20:15:55,48:fd:8e:4b:d7:44,HUAWEI-n4K8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-74,7,14.6972833,121.09416997
2018-05-15 20:15:39,90:61:0c:12:af:c4,Bawal Kayo Dito,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-85,11,14.69762832,121.09453858
2018-05-15 20:16:49,00:1f:fb:b2:38:49,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-77,1,14.69744304,121.0941581
2018-05-15 20:15:55,00:e0:20:3e:13:ef,mddpkr,[WPA2-PSK-CCMP][WPS][ESS],-71,1,14.6972833,121.09416997
2018-05-15 20:15:39,74:cc:39:88:90:10,PLDTHOMEFIBR89010,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-88,11,14.69762832,121.09453858
2018-05-15 20:16:14,8c:68:c8:c0:23:4c,bayanDSLWIFI_234C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-74,1,14.69722489,121.09393968
2018-05-15 20:15:39,bc:3f:8f:d5:3e:8c,Slow Connection...,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,2,14.69762832,121.09453858
2018-05-15 20:16:49,c4:ff:1f:57:ec:38,HUAWEI-2t4k,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,7,14.69744304,121.0941581
2018-05-15 20:16:14,cc:06:77:d8:01:28,PLDTHOMEFIBR80128,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-69,10,14.69722489,121.09393968
2018-05-15 20:15:55,c4:ff:1f:55:f2:18,HUAWEI-59Dy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,1,14.6972833,121.09416997
2018-05-15 20:15:55,8c:68:c8:c0:1d:01,bayanDSLWIFI_1D01,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-72,11,14.6972833,121.09416997
2018-05-15 20:15:55,e0:8e:3c:2f:24:0d,m@c pro,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,1,14.6972833,121.09416997
2018-05-15 20:16:14,c4:ff:1f:56:5b:00,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,1,14.69722489,121.09393968
2018-05-15 20:15:55,c4:ff:1f:57:30:6c,wifikolang,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,1,14.6972833,121.09416997
2018-05-15 20:15:55,88:d2:74:86:ca:6c,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,1,14.6972833,121.09416997
2018-05-15 20:15:55,8c:4c:ad:01:94:34,,[WPA2-PSK-CCMP][WPS][ESS],-83,8,14.6972833,121.09416997
2018-05-15 20:15:55,90:61:0c:35:1a:86,PLDTHOMEDSL06790,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,10,14.6972833,121.09416997
2018-05-15 20:15:55,74:cc:39:c9:f4:b0,PLDTHOMEFIBR9f4b0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-84,6,14.6972833,121.09416997
2018-05-15 20:15:55,fc:2d:5e:0f:07:4e,PinkPanters,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,9,14.6972833,121.09416997
2018-05-15 20:16:30,3c:78:43:63:b2:44,HUAWEI-3C7v,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,2,14.69722752,121.09389155
2018-05-15 20:16:14,1c:67:58:bd:c2:73,Mikkisun,[WPA2-PSK-CCMP][ESS],-87,2,14.69722489,121.09393968
2018-05-15 20:16:14,9c:6f:52:35:13:e6,bayanDSLWIFI_13E6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,1,14.69722489,121.09393968
2018-05-15 20:16:14,c4:ff:1f:57:d5:b8,HUAWEI-4y5x,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.69722489,121.09393968
2018-05-15 20:16:14,c4:ff:1f:57:39:1c,HUAWEI-Xeqc,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,5,14.69722489,121.09393968
2018-05-15 20:16:14,3c:78:43:31:f0:dc,HUAWEI-3UFc,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,3,14.69722489,121.09393968
2018-05-15 20:16:14,48:fd:8e:b8:91:74,HUAWEI-5TG7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,4,14.69722489,121.09393968
2018-05-15 20:16:14,84:16:f9:3e:62:54,CSDA007,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,6,14.69722489,121.09393968
2018-05-15 20:16:30,54:25:ea:06:7f:36,ACD Trading,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.69722752,121.09389155
2018-05-15 20:16:30,98:e7:f5:93:d9:62,Kaye,[WPA2-PSK-CCMP][WPS][ESS],-86,1,14.69722752,121.09389155
2018-05-15 20:17:23,50:c7:bf:cf:84:e6,WIFI-ZONE,[WPA2-PSK-CCMP][WPS][ESS],-86,11,14.69800452,121.09509297
2018-05-15 20:16:49,50:c7:bf:cf:84:e5,WIFI-ZONE1,[WPA2-PSK-CCMP][WPS][ESS],-88,36,14.69744304,121.0941581
2018-05-15 20:16:49,8e:79:67:b3:09:06,ZTE-MF65M-0906,[WPA2-PSK-CCMP][WPS][ESS],-82,6,14.69744304,121.0941581
2018-05-15 20:16:49,a0:b4:a5:45:81:03,BbD7-d29uZzEw,[ESS],-86,11,14.69744304,121.0941581
2018-05-15 20:16:49,60:31:97:11:51:ce,PLDTMyDSLBiz5G51CC0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,36,14.69744304,121.0941581
2018-05-15 20:17:05,c4:ff:1f:56:fd:70,HUAWEI-hK3j,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,7,14.69777575,121.0945598
2018-05-15 20:17:05,e0:a3:ac:4f:4c:52,Sseekend,[WPA2-PSK-CCMP][ESS],-87,13,14.69777575,121.0945598
2018-05-15 20:17:05,08:86:3b:30:93:04,belkin.304,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-89,6,14.69777575,121.0945598
2018-05-15 20:17:05,08:16:08:00:0b:4f,HOSPOT_15,[ESS],-87,6,14.69777575,121.0945598
2018-05-15 20:17:05,9c:6f:52:35:09:84,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,9,14.69777575,121.0945598
2018-05-15 20:17:05,88:d2:74:86:bd:3a,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.69777575,121.0945598
2018-05-15 20:17:23,62:fe:1e:d5:56:32,Batchang hotspot,[WPA2-PSK-CCMP][WPS][ESS],-86,1,14.69800452,121.09509297
2018-05-15 20:17:23,88:d2:74:86:b7:c4,bayanDSLWIFI_B7C4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,1,14.69800452,121.09509297
2018-05-15 20:17:23,08:10:73:43:13:88,Calma Fam,[WPA-PSK-TKIP][ESS],-85,3,14.69800452,121.09509297
2018-05-15 20:17:23,dc:09:4c:bf:8d:57,B315_F8D57,[WPA2-PSK-CCMP][ESS],-86,11,14.69800452,121.09509297
